Class No,Rate
19990,0.0
19991,0.0
19992,0.0
20778,0.0
29407,0.0
10693,0.5833333333333334
36309,0.0
19696,0.625
36310,0.0
29408,0.0
19977,0.0
19503,4.833333333333333
36945,0.0
35433,0.0
15902,2.4166666666666665
25170,0.0
15903,1.2
27797,0.0
15904,1.1666666666666667
36174,0.0
37140,0.0
21830,0.0
35422,0.0
34990,0.8
26103,0.0
35434,0.0
36647,1.2222222222222223
35432,0.0
17813,1.5
14785,0.0
13700,0.0
18173,3.4583333333333335
11882,0.0
35940,0.0
19504,4.833333333333333
34732,0.0
25160,0.0
36665,2.5416666666666665
18996,0.0
36667,0.6
23438,0.0
36669,0.5833333333333334
29752,0.0
36671,0.6
29753,0.0
36673,0.375
29754,0.0
36675,0.6
26092,0.0
36677,0.6
26124,0.0
35944,0.0
38230,0.0
38231,0.0
34618,0.0
28934,0.0
37367,0.0
28942,0.0
16579,3.25
34989,0.0
16580,0.8
23694,0.0
16581,0.7916666666666666
40764,0.0
26366,0.7916666666666666
10913,0.0
18607,0.8
10914,0.0
10916,0.0
25078,0.0
10919,0.0
36936,0.0
13177,0.0
36198,1.5833333333333333
26125,0.0
28944,0.0
18025,4.916666666666667
18730,0.0
35305,0.7083333333333334
23098,0.0
28948,0.0
38232,0.0
27340,4.958333333333333
10915,0.0
27344,0.8
26292,0.0
27341,0.8
36929,0.0
27342,0.7916666666666666
10918,0.0
27343,0.8
17586,0.0
30591,0.8
18055,0.0
30592,0.8
36930,0.0
22846,0.0
27752,0.0
27753,0.0
27754,0.0
27755,0.0
35002,0.0
35003,0.0
29727,1.2916666666666667
24559,0.0
29728,0.48
22602,0.0
29729,0.48
36171,0.0
29730,0.20833333333333334
17214,0.0
26574,0.0
36252,0.0
11827,0.0
34636,0.0
29704,0.72
27060,0.0
35004,0.0
17138,7.75
17215,0.0
26970,0.8333333333333334
22243,0.0
26969,0.88
16879,0.0
17139,0.88
41045,0.0
17140,0.88
29761,0.0
17141,0.875
26707,0.0
17181,0.88
34824,0.0
17182,0.875
26545,0.0
21509,0.5833333333333334
27484,0.0
36295,0.88
34823,0.0
34637,0.0
29848,0.0
27306,0.0
37366,0.0
27379,0.0
34642,0.0
25934,0.0
18128,0.0
34869,0.0
16347,0.0
22013,9.291666666666666
36118,0.0
22014,1.0
18382,0.0
22015,0.7916666666666666
23788,0.0
22016,1.0
29920,0.0
22645,0.5416666666666666
11101,0.0
23108,0.9583333333333334
11102,0.0
23625,1.0
11103,0.0
24506,0.8333333333333334
11104,0.0
24719,1.0
11105,0.0
24720,0.7083333333333334
36992,0.0
28321,0.75
27926,0.0
37386,0.041666666666666664
11811,0.0
37387,0.8333333333333334
11809,0.0
23487,0.0
34888,0.0
37136,0.0
39361,0.0
35006,0.0
27257,0.0
23241,0.0
34730,0.0
28995,0.0
23696,0.0
27675,0.0
27676,0.0
27677,0.0
36079,1.5416666666666667
16730,0.0
36081,1.0
11431,0.0
36080,0.5
40933,0.0
34638,0.0
34641,0.0
27324,0.0
36253,3.0
11810,0.0
36259,1.0
23676,0.0
36260,1.0
11432,0.0
36261,1.0
11433,0.0
27678,0.0
19116,0.0
27806,0.0
36033,0.0
27273,4.041666666666667
27499,0.0
37321,0.0
27326,1.2
11434,0.0
37608,0.0
17552,6.583333333333333
18481,0.0
37689,0.0
26133,1.52
11435,0.0
34430,0.0
30450,0.6
29493,0.0
29001,0.0
31577,0.0
11436,0.0
30642,0.0
29580,2.0416666666666665
19731,0.0
29002,0.0
29735,1.6
11437,0.0
34434,0.0
17463,3.2
36097,0.0
17464,0.8
34647,0.0
17465,0.8
34703,0.0
17466,0.8
18896,0.0
17467,0.8
24230,0.0
37191,0.0
37762,0.0
37764,0.0
37766,0.0
19417,0.0
18848,0.0
11438,0.0
40582,0.06666666666666667
40593,0.06666666666666667
35140,0.0
36040,0.0
36093,0.0
29899,0.32
25963,0.0
34660,1.4
23229,0.0
23978,0.0
22784,0.0
16740,3.625
30371,0.0
13204,0.0
28096,6.0
30390,0.0
27542,0.0
19516,0.6
30356,0.0
13205,0.0
18416,1.0833333333333333
37043,0.0
22455,0.375
19078,0.0
22456,0.4
30375,0.0
30256,0.2916666666666667
30376,0.0
35477,0.0
27810,0.0
34433,0.0
35705,0.0
33162,3.625
15929,0.0
33163,0.6
27857,0.0
33164,0.6
11114,0.0
33165,0.6
18193,0.0
33166,0.6
16891,0.0
33167,0.5
11445,0.0
35431,0.5416666666666666
11446,0.0
13206,0.0
13207,0.0
13208,0.0
13210,0.0
27867,0.0
13211,0.0
19095,0.0
17142,2.0
30384,0.0
36038,0.0
35867,1.0
23678,0.0
19537,0.0
16336,5.291666666666667
30385,0.0
17482,0.9583333333333334
30386,0.0
17483,0.96
37018,0.0
17484,0.5833333333333334
30353,0.0
18616,0.16666666666666666
30355,0.0
18615,0.5416666666666666
15928,0.0
19606,0.4166666666666667
26270,0.0
37390,0.0
37391,0.0
37394,0.0
37395,0.0
37396,0.0
37397,0.0
37398,0.0
16413,3.25
27884,0.0
16414,1.0416666666666667
11115,0.0
16415,1.08
20714,0.0
16416,1.0833333333333333
18381,0.0
25080,0.0
26256,0.0
13212,0.0
13213,0.0
35238,5.75
11109,0.0
29481,0.0
17485,2.4
11819,0.0
19567,0.8
11447,0.0
19568,0.8
27885,0.0
19569,0.8
30357,0.0
13214,0.0
13215,0.0
30969,0.0
23220,0.0
36365,1.0
11110,0.0
36959,0.0
27271,1.2
17577,0.0
13216,0.0
19518,2.0416666666666665
36993,0.0
22524,2.0
36994,0.0
28752,0.0
28577,0.0
16337,0.0
11111,0.0
37374,0.0
22616,1.6
11112,0.0
22617,1.6
11113,0.0
27808,0.0
21774,0.0
24380,1.12
11449,0.0
13218,0.0
21275,0.9583333333333334
24030,0.0
21277,0.8
11816,0.0
21278,0.9583333333333334
11815,0.0
21777,0.0
21786,0.0
21789,0.0
30021,3.625
22605,0.0
30022,0.875
27959,0.0
30023,0.88
11808,0.0
30024,0.88
35849,0.0
31266,0.88
11807,0.0
21792,0.0
21823,0.0
22255,0.0
22258,0.0
22261,0.0
29676,0.8
22608,0.0
29677,0.8
37021,0.0
37519,0.0
13219,0.0
29187,1.0
11812,0.0
29188,1.0
11814,0.0
22466,0.0
22469,0.0
30025,1.6
37023,0.0
30026,0.84
36989,0.0
30939,0.84
11813,0.0
19267,0.0
26538,0.0
37520,0.0
35429,0.6
11439,0.0
35430,0.6
11440,0.0
35442,0.6
11441,0.0
25112,0.0
25115,0.0
26953,0.0
23382,1.375
11817,0.0
23424,0.68
19497,0.0
23426,0.6666666666666666
11450,0.0
37521,0.0
16850,0.0
29049,0.0
27785,1.375
11442,0.0
29048,0.0
30859,1.2
11443,0.0
37358,0.5833333333333334
11444,0.0
31195,0.0
30610,0.0
30509,1.0
23677,0.0
31021,1.2
37044,0.0
11448,0.0
13202,0.0
17841,3.0
26532,0.0
17850,1.0
26293,0.0
17851,1.0
11820,0.0
19234,1.0
22838,0.0
13221,0.0
24377,0.0
23600,0.0
29051,0.0
22096,1.0
21322,0.0
13203,0.0
35443,0.6666666666666666
37036,0.0
35444,0.6666666666666666
37011,0.0
16833,0.0
17988,0.0
40890,0.14285714285714285
40891,0.0
40892,0.0
40886,0.0
40888,0.14285714285714285
40889,0.14285714285714285
40887,0.0
38003,0.0
17185,0.0
17186,0.0
17187,0.0
28012,0.0
13220,0.0
25065,0.0
27126,0.0
19150,0.625
27800,0.0
26422,0.0
23576,0.84
37067,0.0
26423,0.0
23978,2.08
29899,0.0
22784,2.08
34660,0.0
25160,2.08
19504,0.0
10550,0.0
17601,0.0
10551,0.0
22193,0.0
14971,0.0
16191,0.0
23406,0.72
37514,0.0
23407,0.72
19057,0.0
16729,0.0
17646,0.0
21184,0.625
11388,0.0
28867,0.72
26274,0.0
28868,0.7083333333333334
11390,0.0
27998,0.4583333333333333
11391,0.0
28869,0.7083333333333334
11392,0.0
38447,0.3333333333333333
18009,0.0
18123,0.0
28855,0.0
25171,0.0
34600,0.0
34601,0.0
37601,0.0
19439,0.5
27061,0.0
16723,0.5416666666666666
26273,0.0
28870,0.72
34983,0.0
23408,0.3181818181818182
34984,0.0
27253,0.5833333333333334
34985,0.0
27715,0.0
34603,0.0
28858,0.0
28859,0.0
22493,0.5
20771,0.0
17828,0.0
34695,0.375
34986,0.0
26372,0.0
21185,0.3333333333333333
22533,0.0
23409,0.44
37936,0.0
16737,0.52
38118,0.0
28021,0.72
21918,0.0
11338,0.72
21919,0.0
22678,0.72
24276,0.0
34696,0.72
30254,0.0
27837,0.72
29202,0.0
22679,0.72
29207,0.0
16724,0.72
29212,0.0
21294,0.625
27372,0.0
28987,0.4166666666666667
29367,0.0
17564,0.0
34602,0.0
27191,0.0
27965,0.0
27966,0.0
27967,0.0
34604,0.0
34605,0.0
30606,0.0
21992,0.0
36919,0.0
36136,0.0
27254,0.5
23899,0.0
11339,0.72
26279,0.0
23410,0.5
28150,0.0
26178,0.72
40577,0.0
34684,0.72
37327,0.0
28988,0.72
37326,0.0
38448,0.72
19230,0.0
22494,0.72
35242,0.0
34697,0.72
35240,0.0
16725,0.72
35241,0.0
16726,0.5
28126,0.0
16727,0.72
28127,0.0
16728,0.041666666666666664
35480,0.0
28078,0.3333333333333333
20183,0.0
34700,0.22727272727272727
24830,0.0
36137,0.0
36138,0.0
17557,0.0
17558,0.0
17559,0.0
37675,0.0
37190,0.0
37761,0.0
37763,0.0
37765,0.0
36124,0.0
36125,0.0
36913,0.0
21339,0.0
16729,0.625
23406,0.0
17646,0.6666666666666666
23407,0.0
18123,0.25
21184,0.0
36133,0.0
36132,0.0
29127,0.0
28855,0.4166666666666667
28867,0.0
25171,0.72
28868,0.0
34600,0.4583333333333333
27998,0.0
34601,0.72
28869,0.0
37601,0.5416666666666666
38447,0.0
29131,0.0
29139,0.0
29143,0.0
35306,0.0
36920,0.0
27715,0.5
19439,0.0
29201,0.0
34602,0.7083333333333334
23409,0.0
37454,0.0
34603,0.5833333333333334
16723,0.0
29206,0.0
27191,2.72
16737,0.0
27965,1.0
28021,0.0
27966,0.75
11338,0.0
27967,1.0
22678,0.0
10922,0.0
27825,0.0
35134,0.0
24592,0.0
28858,0.72
28870,0.0
29211,0.0
34604,0.72
34696,0.0
28859,0.72
27253,0.0
40591,0.6666666666666666
30498,0.0
24400,0.0
40364,0.375
10923,0.0
34605,0.68
27837,0.0
26597,0.0
30606,0.6666666666666666
22679,0.0
30637,0.0
34752,0.16
38850,0.0
22137,0.0
11341,0.0
38851,0.0
39629,0.043478260869565216
39666,0.043478260869565216
22895,0.0
22200,0.0
24099,0.0
11342,0.0
38849,0.0
39634,0.043478260869565216
39630,0.08695652173913043
39648,0.043478260869565216
16290,0.0
19775,0.0
19774,0.0
22136,0.0
17188,8.291666666666666
37269,0.0
17189,8.291666666666666
37271,0.0
17190,1.0
37273,0.0
17191,1.0
37275,0.0
17192,1.0
37277,0.0
17193,1.0
37279,0.0
17194,1.0
17354,1.0
29526,1.0
29527,1.0
34786,0.0
34886,0.0
36326,0.0
34787,0.0
34788,0.0
34789,0.0
34786,0.72
17192,0.0
34886,0.72
17193,0.0
36326,0.72
17194,0.0
34790,0.0
34791,0.0
19918,0.0
34787,2.9166666666666665
17354,0.0
34788,1.0
29526,0.0
34789,1.0
29527,0.0
34790,0.5416666666666666
34786,0.0
34791,0.2916666666666667
34886,0.0
21866,0.0
28538,0.0
17477,0.0
17478,0.0
17479,0.0
29445,1.0
29459,0.0
11333,0.0
19918,1.0
36326,0.0
21866,1.0
34787,0.0
28538,1.0
34788,0.0
15999,0.0
16000,0.0
16001,0.0
36955,2.0
30813,0.0
36956,1.0
35084,0.0
36957,1.0
35085,0.0
29451,0.0
21867,0.0
21868,0.0
17477,1.0
34789,0.0
17478,2.0
34790,0.0
17479,1.0
34791,0.0
16002,0.0
11330,0.0
29450,0.0
15999,0.64
19918,0.0
16000,0.64
21866,0.0
16001,0.64
28538,0.0
16002,0.5833333333333334
17477,0.0
34793,0.0
34794,0.0
34795,0.0
11331,0.0
11330,1.08
17478,0.0
11332,0.0
34792,0.64
37605,0.0
21869,0.0
29450,0.64
17479,0.0
34793,0.64
15999,0.0
36659,0.0
36660,0.0
34794,0.64
16000,0.0
36958,0.0
37389,0.64
17480,0.0
21870,0.0
34795,0.64
16001,0.0
34796,0.0
11331,0.64
16002,0.0
11332,0.5416666666666666
11330,0.0
29334,0.0
29456,0.0
11333,0.64
29445,0.0
21871,0.0
36659,1.0
29450,0.0
36660,1.0
34793,0.0
29457,0.0
29458,0.0
29451,0.20833333333333334
36955,0.0
21872,0.0
36958,0.4583333333333333
34794,0.0
29459,0.0
21867,2.375
36956,0.0
21868,2.375
36957,0.0
21869,0.5
34792,0.0
21870,1.0
37389,0.0
21871,0.3333333333333333
11333,0.0
21872,0.5416666666666666
29451,0.0
18613,0.0
18614,0.0
26087,0.0
29464,0.0
19074,0.0
11335,0.0
34796,1.0
34795,0.0
30813,0.0
29334,1.0
11331,0.0
29456,0.5833333333333334
11332,0.0
29457,0.5833333333333334
36659,0.0
29458,0.6666666666666666
36660,0.0
29459,0.625
36958,0.0
30813,0.625
34796,0.0
35084,0.9583333333333334
35085,0.9583333333333334
37605,0.32
17480,0.0
29445,0.0
36955,0.0
36956,0.0
36957,0.0
34792,0.0
18613,1.2
21867,0.0
18614,1.2
21868,0.0
17203,0.0
34797,0.0
17480,1.2
29458,0.0
37389,0.0
26087,0.041666666666666664
21869,0.0
34798,0.0
29464,0.64
21870,0.0
34813,0.0
11334,0.0
34798,0.0
10708,0.0
19074,0.32
21871,0.0
34977,0.0
16401,1.25
34813,0.0
29520,0.0
11335,0.08333333333333333
21872,0.0
34978,0.0
29465,1.0
34977,0.0
10716,0.0
17203,0.3333333333333333
18613,0.0
34797,0.5833333333333334
18614,0.0
34798,0.5833333333333334
26087,0.0
34813,0.75
29464,0.0
34977,1.0
19074,0.0
34978,1.0
11335,0.0
11336,0.0
17817,0.0
11334,0.0
16401,0.0
29465,0.0
21900,0.0
11336,0.0
17203,0.0
39950,0.045454545454545456
19075,0.0
37491,0.0
21900,0.08333333333333333
34978,0.0
10696,0.0
17817,0.0
34797,0.0
40871,0.0
20723,0.0
35089,0.0
19075,0.0
11336,0.0
37491,0.041666666666666664
39950,0.0
10698,0.0
10700,0.0
34799,0.2916666666666667
10996,0.0
24074,0.0
29468,0.08333333333333333
38274,0.0
19907,0.0
34800,0.4166666666666667
10998,0.0
24075,0.0
36073,0.375
38264,0.0
30830,0.0
19202,0.0
11000,0.0
38934,0.041666666666666664
38273,0.0
39701,0.0
24076,0.0
18384,0.0
26351,0.0
19203,0.0
38265,0.0
40307,0.058823529411764705
30831,0.0
36541,0.0
16980,3.25
26308,0.0
16981,0.8
26378,0.0
16982,0.7916666666666666
26377,0.0
26369,0.7916666666666666
26376,0.0
18612,0.8
26375,0.0
30554,0.0
16588,0.0
16589,0.0
16590,0.0
26368,0.0
19505,10.375
19511,0.0
19550,1.0
19512,0.0
19551,0.5416666666666666
22017,0.0
19552,1.0
22018,0.0
19553,1.0
35086,0.0
19554,1.0
16064,0.0
20150,1.0
16826,0.0
20151,0.9166666666666666
37525,0.0
20433,1.0
24448,0.0
20434,0.9583333333333334
24318,0.0
20486,0.875
18525,0.0
20487,1.0
18526,0.0
35516,0.0
30234,0.0
30235,0.0
30236,0.0
30237,0.0
35424,0.0
30559,0.0
27345,0.0
35425,0.0
21831,0.0
27335,0.0
27339,0.0
35538,2.375
26374,0.0
35539,0.375
26887,0.0
35540,0.625
26888,0.0
35541,0.4583333333333333
26889,0.0
35542,0.5
24587,0.0
35543,0.16666666666666666
28098,0.0
35544,0.25
37676,0.0
18611,0.0
35510,0.0
35511,0.0
35512,0.0
35513,0.0
35514,0.0
35515,0.0
18938,0.0
24317,0.0
27336,0.0
21315,0.4583333333333333
34317,0.0
21316,0.4583333333333333
11973,0.0
27972,0.0
11209,0.0
11361,0.4166666666666667
36862,0.0
20203,0.4166666666666667
40765,0.0
11362,0.4166666666666667
34834,0.0
11363,0.3333333333333333
16409,0.0
19073,0.375
10810,0.0
22788,0.2916666666666667
22130,0.0
11208,0.0
11210,0.0
26464,0.0
11211,0.0
20988,0.0
11212,0.0
14056,0.72
29426,0.0
14057,0.72
30472,0.0
14058,0.72
35334,0.0
14059,0.5416666666666666
35335,0.0
21643,0.72
16915,0.0
22794,0.6666666666666666
10818,0.0
20989,0.0
16550,0.0
30843,0.0
19931,0.0
22225,0.0
22226,0.0
27848,0.16666666666666666
10813,0.0
27452,0.0
27850,0.0
10819,0.0
22227,0.0
37469,0.375
10820,0.0
37470,0.0
26516,0.0
24385,0.0
24386,0.0
11364,0.6666666666666666
26862,0.0
17702,0.72
40768,0.0
11365,0.5416666666666666
20880,0.0
20438,0.25
23090,0.0
36937,0.4583333333333333
29494,0.0
20684,0.0
20685,0.0
20686,0.0
24383,0.0
24384,0.0
17699,0.72
29495,0.0
11366,0.6666666666666666
26962,0.0
11367,0.72
29732,0.0
11368,0.72
30523,0.0
11369,0.7083333333333334
35245,0.0
16190,0.4583333333333333
10807,0.0
22789,0.375
10808,0.0
29903,0.0
29484,0.0
35214,0.0
18040,0.0
35215,0.0
37444,0.0
35216,0.0
27768,0.4166666666666667
10814,0.0
27453,0.0
16388,0.625
10809,0.0
36938,0.25
22373,0.0
11213,0.0
11215,0.0
29473,0.4
23257,0.0
29731,0.6
31273,0.0
30621,1.0416666666666667
25306,0.0
17620,0.0
15914,0.0
11216,0.0
36942,2.3333333333333335
22374,0.0
36943,4.0
23211,0.0
36944,1.5
25231,0.0
11217,0.0
11218,0.0
24031,0.0
11370,0.375
10811,0.0
22647,0.5416666666666666
10812,0.0
37468,0.6
17124,0.0
24032,0.0
27450,0.0
27451,0.0
17623,0.5416666666666666
10815,0.0
30578,0.0
35333,0.0
27454,0.0
27455,0.0
22457,12.75
38356,0.0
22458,0.9583333333333334
38357,0.0
22459,0.9166666666666666
38358,0.0
22460,0.8333333333333334
38359,0.0
22461,1.0
38360,0.0
22462,0.6666666666666666
35545,0.0
22463,0.875
35546,0.0
21262,0.0
21263,0.0
27401,0.0
22142,0.0
35200,0.0
35201,0.0
36853,0.0
11371,0.5833333333333334
29427,0.0
21875,0.72
34836,0.0
11372,0.5416666666666666
21983,0.0
17548,0.6666666666666666
34833,0.0
27456,0.0
27457,0.0
30837,0.0
29488,0.0
15959,0.3333333333333333
35547,0.0
36854,0.0
21977,0.0
38348,0.0
29941,0.0
29474,4.875
35548,0.0
29475,0.8
35549,0.0
29476,0.8
29617,0.0
29477,0.8
27832,0.0
29478,0.8
23380,0.0
29479,0.8
23421,0.0
29480,0.8
23422,0.0
36855,0.0
11231,0.0
19492,0.0
24382,0.0
35212,0.0
29485,0.0
35217,0.0
36941,0.7083333333333334
38349,0.0
38335,0.0
29910,0.4166666666666667
21279,0.0
35218,0.0
36940,0.72
38350,0.0
38336,0.0
17549,1.52
21281,0.0
35219,0.0
21199,0.72
38351,0.0
35222,0.0
16192,0.7083333333333334
38352,0.0
16571,0.4583333333333333
38353,0.0
35223,0.0
35224,0.0
11374,0.3333333333333333
26090,0.0
35220,0.0
29482,0.6666666666666666
38354,0.0
27398,0.0
36939,0.20833333333333334
35550,0.0
35221,0.0
11375,0.125
38355,0.0
11230,0.0
35330,0.375
38843,0.0
18320,0.0
30967,0.25
38839,0.0
31613,0.0
35953,0.20833333333333334
23510,0.0
11219,0.0
29483,0.5
38840,0.0
10783,0.0
20246,0.25
38844,0.0
13826,0.0
18058,0.2916666666666667
38841,0.0
18168,0.0
11378,0.0
38846,0.0
39617,0.041666666666666664
39609,0.08333333333333333
39613,0.041666666666666664
39615,0.0
39614,0.041666666666666664
39612,0.0
39611,0.0
39610,0.041666666666666664
17399,0.0
13830,0.0
16295,0.0
13845,0.0
16597,0.0
14198,0.0
18116,0.0
18321,0.0
13829,0.0
11379,0.3333333333333333
14499,0.0
25195,0.0
21197,0.16666666666666666
14502,0.0
24149,0.0
11380,0.375
14500,0.0
14711,0.0
11381,0.08333333333333333
14503,0.0
25229,0.0
17421,0.0
14501,0.0
41138,0.0
14712,0.0
14713,0.0
11383,0.3333333333333333
29829,0.0
26918,0.0
22153,0.16666666666666666
14852,0.0
26910,0.0
11384,0.375
17156,0.0
26919,0.0
36224,0.125
10672,0.0
18322,0.0
36225,0.16666666666666666
35413,0.0
26920,0.0
36065,0.8
35414,0.0
26921,0.0
27960,0.36
26911,0.0
26923,0.0
11387,0.0
26912,0.0
41094,0.0
41092,0.0
41096,0.0
41093,0.0
41095,0.0
26924,0.0
26925,0.0
26926,0.0
26927,0.0
19809,0.0
20395,0.0
11618,0.75
35624,0.0
38349,0.0
11619,0.5
37535,0.0
38357,0.0
19524,1.2916666666666667
22815,0.0
38350,0.0
29359,0.16666666666666666
36536,0.0
38358,0.0
36513,2.0
23124,0.0
36514,0.6666666666666666
30446,0.0
36515,0.5
36464,0.0
36516,0.8333333333333334
35631,0.0
38351,0.0
38352,0.0
38353,0.0
38354,0.0
36523,0.5
36538,0.0
38359,0.0
11621,0.75
39535,0.0
27743,0.0
11622,0.5
39536,0.0
34656,0.0
27726,0.9583333333333334
39302,0.0
21175,0.0
19057,0.6666666666666666
40958,0.0
11388,0.5416666666666666
30610,0.0
18921,0.0
20384,0.0
23407,0.0
21184,0.0
26274,0.20833333333333334
28752,0.0
20368,0.0
28867,0.0
11390,0.5416666666666666
28577,0.0
11391,0.4166666666666667
37374,0.0
11392,0.56
27808,0.0
20877,0.0
20876,0.0
20875,0.0
28868,0.0
27998,0.0
28869,0.0
18009,0.125
29872,0.0
21547,0.0
38447,0.0
26273,0.125
36959,0.0
23910,0.0
16723,0.0
27061,0.0
35477,0.0
21548,0.0
19439,0.0
26126,0.72
35698,0.0
23892,0.0
29690,4.458333333333333
38504,0.0
29691,0.625
39393,0.0
29692,0.16666666666666666
38505,0.0
29693,0.18181818181818182
38506,0.0
29694,0.2916666666666667
38507,0.0
29695,0.13636363636363635
38554,0.0
29696,0.13636363636363635
37009,0.0
30482,0.0
10259,0.0
10260,0.0
10261,0.0
27364,3.4583333333333335
38227,0.0
27365,1.0
20244,0.0
27366,0.7083333333333334
37581,0.0
27367,0.5
37582,0.0
27368,0.375
37568,0.0
34881,0.4583333333333333
35644,0.0
27369,0.375
29497,0.0
13458,0.0
18422,0.0
13459,0.0
13460,0.0
13461,0.0
13462,0.0
22539,0.0
26208,1.3333333333333333
31143,0.0
26209,0.4583333333333333
17579,0.0
26210,0.375
17581,0.0
26211,0.4166666666666667
36107,0.0
26212,0.8
17580,0.0
26213,0.8
20975,0.0
10262,0.0
18419,0.0
19171,0.0
22025,0.0
27789,0.0
37012,0.0
37122,0.3333333333333333
29498,0.0
13463,0.0
37159,1.0416666666666667
36108,0.0
37013,0.0
37137,1.5
29499,0.0
13464,0.0
11415,4.583333333333333
18934,0.0
23362,1.0
21366,0.0
23363,1.0
21367,0.0
21752,0.4166666666666667
22030,0.0
26128,1.0
35703,0.0
31211,1.0
22031,0.0
24432,0.0
27791,0.0
27792,0.0
37099,0.0
21265,0.0
21266,0.0
37157,0.8333333333333334
29500,0.0
18423,0.0
29768,0.4583333333333333
29501,0.0
35378,0.7916666666666666
29502,0.0
13465,0.0
13466,0.0
37134,0.4
29503,0.0
21576,0.0
22530,1.6
28152,0.0
26026,0.0
27370,1.625
29504,0.0
17815,0.0
37192,0.4166666666666667
28156,0.0
26371,0.0
26522,2.72
29505,0.0
27919,1.0
29506,0.0
27920,0.75
29507,0.0
27921,1.0
29508,0.0
19067,0.0
19068,0.0
19069,0.0
34400,0.0
29333,0.375
28350,0.0
24441,0.0
29967,3.0
29509,0.0
29969,1.0
37052,0.0
29971,1.0
37053,0.0
29973,1.0
37054,0.0
19070,0.0
19268,0.0
20448,0.0
24008,0.0
27371,1.0416666666666667
40103,0.0
29057,0.6666666666666666
41077,0.0
29058,0.375
17232,0.0
27799,0.0
22635,0.0
22636,0.0
37141,0.6
37055,0.0
37142,0.4583333333333333
40984,0.0
22531,0.3333333333333333
39038,0.0
28367,1.0
30155,0.0
20833,0.0
20834,0.0
21330,0.0
21332,0.0
11416,0.6666666666666666
30157,0.0
28020,0.375
30159,0.0
21333,0.0
24923,0.0
37156,0.6
30161,0.0
24926,0.0
29368,0.25
30163,0.0
20802,0.0
36067,0.20833333333333334
21864,0.0
21965,0.0
26138,1.32
30165,0.0
17345,0.0
24261,0.25
30167,0.0
35385,0.125
31142,0.0
35386,0.20833333333333334
31122,0.0
12052,0.0
22092,0.0
10351,0.0
16738,0.2916666666666667
38503,0.0
37103,0.0
37135,0.2
17023,0.0
18394,0.0
16167,0.0
16660,0.0
39277,0.041666666666666664
16914,0.0
39528,0.08333333333333333
40902,0.5714285714285714
13811,0.0
28510,0.0
28368,0.0
26991,0.0
36066,0.375
17024,0.0
13746,0.0
36062,0.375
16501,0.0
31499,0.0
19838,0.125
17102,0.0
27376,0.2
16900,0.0
19491,0.0
10781,0.0
18166,0.0
11417,0.0
28439,0.0
41053,0.0
41054,0.0
41055,0.0
18100,0.0
18099,0.0
18402,0.0
18098,0.0
11418,0.0
16585,0.0
41056,0.0
41057,0.0
41058,0.0
41059,0.0
41060,0.0
41061,0.5
41062,0.0
41063,0.0
41064,0.0
41065,0.0
41066,0.0
41067,0.5
41068,0.5
41069,0.5
41070,0.0
13751,0.0
21353,0.0
13739,0.0
18065,0.0
17644,0.0
13742,0.0
16296,0.0
13756,0.0
16871,0.0
14194,0.0
18101,0.0
18317,0.0
13741,0.0
13754,0.0
13732,0.0
13747,0.0
29040,2.7083333333333335
37866,0.0
29041,1.0
37867,0.0
29042,0.6666666666666666
37868,0.0
29043,1.0
37869,0.0
30190,0.0
26232,0.0
26234,0.0
26237,0.0
18379,0.72
37870,0.0
21144,0.72
37871,0.0
21763,0.72
37872,0.0
34839,0.8
37873,0.0
26238,0.0
30193,0.0
26239,0.0
36075,0.0
25908,0.5416666666666666
37874,0.0
29038,0.20833333333333334
37875,0.0
29039,0.5416666666666666
37876,0.0
30717,0.125
23582,0.0
36076,0.0
36077,0.0
36078,0.0
24282,0.0
25912,4.25
28472,0.0
25913,1.0
17628,0.0
25914,0.75
17629,0.0
25915,0.7083333333333334
17630,0.0
25916,0.9583333333333334
22541,0.0
29060,0.08333333333333333
37311,0.0
34840,0.7083333333333334
37312,0.0
37676,0.0
19511,0.0
19512,0.0
22017,0.0
22018,0.0
35086,0.0
16064,0.0
21145,0.5416666666666666
28025,0.0
21146,0.6666666666666666
28026,0.0
29044,0.72
28027,0.0
25920,0.0
25921,0.0
25922,0.0
11394,3.0
37313,0.0
11395,1.0
11904,0.0
11396,0.7916666666666666
11905,0.0
11397,0.375
11928,0.0
29062,0.7916666666666666
23826,0.0
16826,0.0
37525,0.0
24448,0.0
24318,0.0
18525,0.0
36621,3.4583333333333335
28028,0.0
36622,0.625
30510,0.0
36623,0.2916666666666667
30511,0.0
36624,0.6666666666666666
21267,0.0
36625,0.3333333333333333
21269,0.0
36626,0.4583333333333333
21270,0.0
36627,0.4166666666666667
21273,0.0
36628,0.08333333333333333
11081,0.0
36629,0.5833333333333334
11082,0.0
25923,0.0
11795,0.0
29578,0.0
11796,0.0
11797,0.0
11798,0.0
24419,0.0
35985,0.0
35986,0.0
34841,1.8333333333333333
17584,0.0
18526,0.0
34842,2.0416666666666665
11083,0.0
34843,1.0
11086,0.0
34844,0.75
27868,0.0
34845,0.25
11088,0.0
39225,0.0
24857,0.0
24862,0.0
24867,0.0
29063,2.0833333333333335
17585,0.0
29064,0.8333333333333334
18424,0.0
29065,0.875
27404,0.0
29066,0.375
27407,0.0
24317,0.0
24369,0.0
30597,0.0
24607,0.0
24854,4.0
11089,0.0
24859,1.0
17588,0.0
