Capacity,Available,Waitlist,PercentAvailable,Undergrad,Dept,CourseNum,StudyAbroad
20.0,6.0,-1.0,0.3,False,SURVMETH,625,False
16.0,2.0,-1.0,0.125,False,SURVMETH,630,False
80.0,1.0,-4.0,0.0125,True,SW,305,False
20.0,6.0,-1.0,0.3,False,SW,572,False
376.0,43.0,16.0,0.11436170212765957,True,TCHNCLCM,300,False
81.0,9.0,-1.0,0.1111111111111111,True,TCHNCLCM,380,False
135.0,27.0,-7.0,0.2,True,TCHNCLCM,496,False
328.0,14.0,-11.0,0.042682926829268296,True,TCHNCLCM,497,False
150.0,75.0,-3.0,0.5,True,TCHNCLCM,499,False
22.0,11.0,-1.0,0.5,False,TCS,501,False
22.0,11.0,-1.0,0.5,False,TCS,599,False
226.0,61.0,-7.0,0.26991150442477874,True,THEORY,150,False
16.0,8.0,-1.0,0.5,True,THEORY,212,False
40.0,7.0,-1.0,0.175,True,THEORY,236,False
45.0,16.0,-1.0,0.35555555555555557,True,THEORY,238,False
12.0,6.0,-1.0,0.5,True,THEORY,239,False
80.0,16.0,-4.0,0.2,True,THEORY,250,False
18.0,7.0,-1.0,0.3888888888888889,True,THEORY,334,False
600.0,300.0,-13.0,0.5,True,THEORY,407,False
10.0,0.0,1.0,0.0,True,THEORY,430,False
10.0,0.0,3.0,0.0,True,THEORY,433,False
16.0,0.0,-1.0,0.0,True,THEORY,436,False
20.0,2.0,-1.0,0.1,True,THEORY,438,False
36.0,17.0,-1.0,0.4722222222222222,True,THEORY,443,False
12.0,3.0,-1.0,0.25,True,THEORY,455,False
69.0,27.0,-4.0,0.391304347826087,True,THEORY,460,False
30.0,15.0,-1.0,0.5,True,THEORY,461,False
14.0,6.0,-1.0,0.42857142857142855,False,THEORY,532,False
18.0,7.0,-1.0,0.3888888888888889,False,THEORY,533,False
16.0,0.0,-1.0,0.0,False,THEORY,536,False
14.0,6.0,-1.0,0.42857142857142855,False,THEORY,537,False
20.0,0.0,-1.0,0.0,False,THEORY,538,False
36.0,17.0,-1.0,0.4722222222222222,False,THEORY,543,False
67.0,29.0,-4.0,0.43283582089552236,False,THEORY,560,False
400.0,200.0,-9.0,0.5,False,THEORY,570,False
12.0,4.0,-1.0,0.3333333333333333,False,THEORY,622,False
16.0,8.0,-1.0,0.5,False,THEORY,721,False
16.0,8.0,-1.0,0.5,False,THEORY,805,False
400.0,200.0,-9.0,0.5,False,THEORY,807,False
100.0,50.0,-3.0,0.5,False,THEORY,900,False
350.0,175.0,-8.0,0.5,False,THEORY,990,False
448.0,221.0,-10.0,0.49330357142857145,False,THEORY,995,False
30.0,0.0,38.0,0.0,True,THTREMUS,101,False
15.0,0.0,3.0,0.0,True,THTREMUS,102,False
16.0,0.0,1.0,0.0,True,THTREMUS,110,False
28.0,12.0,-1.0,0.42857142857142855,True,THTREMUS,182,False
30.0,1.0,11.0,0.03333333333333333,True,THTREMUS,211,False
26.0,14.0,-1.0,0.5384615384615384,True,THTREMUS,233,False
20.0,0.0,-1.0,0.0,True,THTREMUS,245,False
28.0,1.0,-1.0,0.03571428571428571,True,THTREMUS,250,False
12.0,0.0,2.0,0.0,True,THTREMUS,256,False
24.0,0.0,-1.0,0.0,True,THTREMUS,271,False
30.0,15.0,-1.0,0.5,True,THTREMUS,272,False
40.0,14.0,-1.0,0.35,True,THTREMUS,274,False
28.0,2.0,-1.0,0.07142857142857142,True,THTREMUS,291,False
102.0,3.0,12.0,0.029411764705882353,True,THTREMUS,315,False
82.0,35.0,-2.0,0.4268292682926829,True,THTREMUS,322,False
34.0,12.0,-1.0,0.35294117647058826,True,THTREMUS,325,False
16.0,5.0,-1.0,0.3125,True,THTREMUS,327,False
60.0,30.0,-1.0,0.5,True,THTREMUS,328,False
22.0,11.0,-1.0,0.5,True,THTREMUS,335,False
38.0,17.0,-1.0,0.4473684210526316,True,THTREMUS,340,False
6.0,3.0,-1.0,0.5,True,THTREMUS,350,False
16.0,8.0,-1.0,0.5,True,THTREMUS,360,False
16.0,7.0,-1.0,0.4375,True,THTREMUS,370,False
30.0,0.0,10.0,0.0,True,THTREMUS,385,False
24.0,7.0,-1.0,0.2916666666666667,True,THTREMUS,395,False
144.0,62.0,-8.0,0.4305555555555556,True,THTREMUS,399,False
58.0,29.0,-1.0,0.5,True,THTREMUS,403,False
56.0,18.0,-1.0,0.32142857142857145,True,THTREMUS,404,False
10.0,5.0,-1.0,0.5,True,THTREMUS,429,False
18.0,7.0,-1.0,0.3888888888888889,True,THTREMUS,456,False
40.0,19.0,-1.0,0.475,True,THTREMUS,468,False
5.0,5.0,-1.0,1.0,False,THTREMUS,500,False
50.0,0.0,-2.0,0.0,False,THTREMUS,522,False
50.0,25.0,-2.0,0.5,False,THTREMUS,995,False
50.0,5.0,19.0,0.1,False,TO,518,False
5.0,2.0,-1.0,0.4,True,TURKISH,102,False
5.0,2.0,-1.0,0.4,True,TURKISH,202,False
12.0,5.0,-1.0,0.4166666666666667,True,TURKISH,407,False
2.0,1.0,-1.0,0.5,True,TURKISH,499,False
6.0,2.0,-1.0,0.3333333333333333,False,TURKISH,504,False
64.0,20.0,-1.0,0.3125,True,UARTS,250,False
28.0,8.0,-1.0,0.2857142857142857,True,UC,101,False
200.0,22.0,8.0,0.11,True,UC,110,False
36.0,0.0,-1.0,0.0,True,UC,151,False
18.0,18.0,-1.0,1.0,True,UC,154,False
86.0,43.0,-2.0,0.5,True,UC,202,False
20.0,6.0,-3.0,0.3,True,UC,204,False
156.0,1.0,55.0,0.00641025641025641,True,UC,214,False
16.0,6.0,-2.0,0.375,True,UC,302,False
40.0,20.0,-1.0,0.5,True,UC,310,False
174.0,80.0,-4.0,0.45977011494252873,True,UC,380,False
50.0,25.0,-1.0,0.5,True,UC,390,False
32.0,16.0,-2.0,0.5,True,UC,402,False
18.0,4.0,-1.0,0.2222222222222222,True,UC,403,False
20.0,10.0,-1.0,0.5,True,UC,410,False
162.0,76.0,-1.0,0.4691358024691358,False,UC,500,False
48.0,21.0,-1.0,0.4375,False,UC,670,False
18.0,14.0,-1.0,0.7777777777777778,True,UKR,152,False
18.0,14.0,-1.0,0.7777777777777778,True,UKR,252,False
10.0,7.0,-1.0,0.7,True,UKR,352,False
32.0,14.0,-1.0,0.4375,False,UKR,552,False
32.0,14.0,-1.0,0.4375,False,UKR,554,False
16.0,7.0,-1.0,0.4375,False,UKR,556,False
81.0,3.0,29.0,0.037037037037037035,True,URP,423,False
46.0,13.0,-1.0,0.2826086956521739,True,VOICELIT,388,False
46.0,13.0,-1.0,0.2826086956521739,False,VOICELIT,504,False
36.0,2.0,0.0,0.05555555555555555,True,WGS,150,False
18.0,6.0,2.0,0.3333333333333333,True,WGS,151,False
74.0,19.0,16.0,0.25675675675675674,True,WGS,213,False
25.0,1.0,6.0,0.04,True,WGS,214,False
50.0,0.0,-1.0,0.0,True,WGS,217,False
375.0,45.0,5.0,0.12,True,WGS,220,False
270.0,67.0,8.0,0.24814814814814815,True,WGS,240,False
51.0,8.0,-1.0,0.1568627450980392,True,WGS,243,False
50.0,13.0,-1.0,0.26,True,WGS,245,False
45.0,0.0,2.0,0.0,True,WGS,258,False
25.0,0.0,2.0,0.0,True,WGS,265,False
150.0,2.0,43.0,0.013333333333333334,True,WGS,270,False
225.0,65.0,3.0,0.28888888888888886,True,WGS,291,False
25.0,2.0,11.0,0.08,True,WGS,304,False
58.0,0.0,38.0,0.0,True,WGS,313,False
30.0,30.0,-1.0,1.0,True,WGS,315,False
30.0,0.0,8.0,0.0,True,WGS,323,False
150.0,16.0,-1.0,0.10666666666666667,True,WGS,324,False
150.0,94.0,-1.0,0.6266666666666667,True,WGS,327,False
20.0,0.0,8.0,0.0,True,WGS,330,False
20.0,0.0,4.0,0.0,True,WGS,331,False
55.0,0.0,7.0,0.0,True,WGS,341,False
25.0,0.0,8.0,0.0,True,WGS,342,False
44.0,0.0,4.0,0.0,True,WGS,345,False
25.0,1.0,56.0,0.04,True,WGS,347,False
25.0,12.0,-1.0,0.48,True,WGS,351,False
25.0,3.0,-1.0,0.12,True,WGS,363,False
225.0,10.0,8.0,0.044444444444444446,True,WGS,375,False
95.0,14.0,21.0,0.14736842105263157,True,WGS,377,False
1.0,0.0,-1.0,0.0,True,WGS,384,False
50.0,24.0,-2.0,0.48,True,WGS,385,False
17.0,11.0,-1.0,0.6470588235294118,True,WGS,389,False
75.0,0.0,49.0,0.0,True,WGS,392,False
150.0,10.0,12.0,0.06666666666666667,True,WGS,400,False
25.0,10.0,-1.0,0.4,True,WGS,402,False
25.0,0.0,14.0,0.0,True,WGS,410,False
50.0,2.0,13.0,0.04,True,WGS,422,False
20.0,0.0,2.0,0.0,True,WGS,431,False
12.0,0.0,-1.0,0.0,True,WGS,433,False
71.0,0.0,22.0,0.0,True,WGS,434,False
25.0,7.0,-1.0,0.28,True,WGS,435,False
25.0,0.0,2.0,0.0,True,WGS,439,False
13.0,4.0,-1.0,0.3076923076923077,True,WGS,442,False
35.0,0.0,10.0,0.0,True,WGS,449,False
20.0,0.0,11.0,0.0,True,WGS,451,False
35.0,0.0,-2.0,0.0,True,WGS,462,False
75.0,1.0,8.0,0.013333333333333334,True,WGS,465,False
20.0,4.0,-1.0,0.2,True,WGS,471,False
25.0,0.0,-1.0,0.0,True,WGS,490,False
225.0,192.0,-9.0,0.8533333333333334,True,WGS,491,False
20.0,12.0,-1.0,0.6,True,WGS,496,False
10.0,4.0,-1.0,0.4,False,WGS,502,False
15.0,1.0,-1.0,0.06666666666666667,False,WGS,530,False
50.0,24.0,-2.0,0.48,False,WGS,580,False
20.0,6.0,-1.0,0.3,False,WGS,590,False
15.0,0.0,-1.0,0.0,False,WGS,601,False
15.0,0.0,-1.0,0.0,False,WGS,602,False
25.0,0.0,-1.0,0.0,False,WGS,690,False
17.0,4.0,-2.0,0.23529411764705882,False,WGS,698,False
50.0,50.0,-3.0,1.0,False,WGS,890,False
50.0,25.0,-1.0,0.5,False,WGS,891,False
48.0,24.0,-2.0,0.5,False,WGS,892,False
50.0,24.0,-2.0,0.48,False,WGS,990,False
432.0,215.0,-10.0,0.4976851851851852,False,WGS,995,False
36.0,7.0,-1.0,0.19444444444444445,True,WRITING,100,False
100.0,3.0,16.0,0.03,True,WRITING,200,False
80.0,0.0,15.0,0.0,True,WRITING,201,False
30.0,13.0,-1.0,0.43333333333333335,True,WRITING,229,False
100.0,48.0,-2.0,0.48,True,WRITING,305,False
24.0,10.0,-1.0,0.4166666666666667,True,WRITING,340,False
28.0,13.0,-1.0,0.4642857142857143,True,WRITING,350,False
18.0,0.0,-1.0,0.0,True,WRITING,405,False
22.0,0.0,-1.0,0.0,True,WRITING,410,False
80.0,19.0,-2.0,0.2375,False,WRITING,630,False
40.0,6.0,-1.0,0.15,False,WRITING,631,False
80.0,34.0,-2.0,0.425,False,WRITING,993,False
16.0,0.0,-1.0,0.0,True,YIDDISH,102,False
20.0,10.0,-1.0,0.5,True,YIDDISH,202,False
16.0,6.0,-1.0,0.375,True,YIDDISH,432,False
20.0,10.0,-1.0,0.5,False,YIDDISH,532,False
